Project A,Project B,StarBased,AdjustedStarBased,StarTimeBased,ContributorBased,LanguageBased,BranchBased,ComplexityBased,SimilarityRating
nodejs/node,neovim/neovim,5.212404965422447,16.23628579074124,1.4009064688916357,0.5,32.0,0.7407407407407408,40.56447980339621,D
nodejs/node,Dogfalo/materialize,7.800014661681695,17.175834375882804,2.232142857142857,0.4103967168262654,12.5,22.22222222222222,32.405027233244404,C
nodejs/node,driftyco/ionic,9.956988095875499,20.236497515325183,3.0292167055027783,0.5666113875069099,25.0,9.62962962962963,94.21844351627749,C
nodejs/node,atom/atom,12.185765589291545,21.929438030610147,4.755525787006029,1.7453347969264545,23.52941176470588,58.51851851851851,72.77688677793364,C
nodejs/node,chartjs/Chart.js,4.435308343409916,20.059061577162858,7.088331515812432,0.2890173410404624,0.0,5.9259259259259265,7.931510394203399,A
Semantic-Org/Semantic-UI,neovim/neovim,3.8413845869720076,9.74043350280974,1.6483516483516485,0.16910935738444194,10.526315789473683,6.666666666666667,51.73018597810127,D
Semantic-Org/Semantic-UI,Dogfalo/materialize,10.0841464506311,18.45889148334767,6.790945406125166,1.1369019422074846,100.0,50.0,59.73116389520718,A
Semantic-Org/Semantic-UI,driftyco/ionic,8.895127163028448,17.393797878005817,4.639660857277438,0.37588097102584184,60.0,86.66666666666667,66.63256824212398,D
Semantic-Org/Semantic-UI,atom/atom,7.029014380410765,15.898570316660521,1.8294254058232415,0.7676622286194075,50.0,18.9873417721519,45.65526829811476,C
Semantic-Org/Semantic-UI,chartjs/Chart.js,4.584982701118973,16.088811112326372,4.486743711760707,0.334855403348554,0.0,53.333333333333336,19.402827600759654,C
neovim/neovim,Dogfalo/materialize,3.3265709529754472,8.556328605833556,1.4855355746677092,0.14322543683758235,10.526315789473683,3.3333333333333335,38.3800025382295,D
neovim/neovim,driftyco/ionic,3.2918711432874983,9.064757827134065,2.5830258302583027,0.15997156061144685,15.0,7.6923076923076925,43.22312823887465,D
neovim/neovim,atom/atom,6.14654176825356,19.226652394969225,7.8636047320807245,0.4610115911485775,20.0,1.2658227848101267,32.5692889116693,B
neovim/neovim,chartjs/Chart.js,2.167090754877014,5.588975172262933,4.500978473581213,0.1986491855383393,0.0,12.5,14.963384865744509,D
Dogfalo/materialize,driftyco/ionic,8.590038791046943,16.711731708301382,2.3665781212267567,0.28422548555187116,60.0,43.333333333333336,33.11066660211212,D
Dogfalo/materialize,atom/atom,6.619927919528071,14.899713467048711,1.4084507042253522,0.5544172592503315,50.0,37.9746835443038,47.09155233827492,C
Dogfalo/materialize,chartjs/Chart.js,4.163851870048517,14.831018265339605,4.056047197640118,0.46540490226497055,0.0,26.666666666666668,21.753016323633783,C
driftyco/ionic,atom/atom,7.506994093876282,15.767710109180602,2.990568207959512,0.6336405529953917,57.14285714285714,16.455696202531644,68.28453397056187,C
driftyco/ionic,chartjs/Chart.js,3.679855403993335,14.251339822815268,3.9140445126630854,0.4671150971599402,0.0,61.53846153846154,8.523359288097886,C
atom/atom,chartjs/Chart.js,3.663844079663182,16.941922782456526,6.649451258876694,0.4361455635818455,0.0,10.126582278481013,7.715220674609833,C
